Health Smart Cards,D000069098,E05.318.308.940.968.625.750; L01.313.500.750.300.695.300; N04.452.653.250; N04.452.859.564.650.250; N05.715.360.300.715.500.530.500; N06.850.520.308.940.968.625.500
Type I Secretion Systems,D000069177,D05.500.890.500.500
Type II Secretion Systems,D000069178,D05.500.890.500.750
Gastrointestinal Microbiome,D000069196,G06.591.375; G16.500.275.157.049.100.500.375; N06.230.124.049.100.500.250
Contraceptive Prevalence Surveys,D000069216,E05.318.308.980.313; N05.715.360.300.800.313; N06.850.520.308.980.313
Pericardial Fluid,D000069236,A07.541.795.500; A10.615.789.470.500; A12.207.270.651
Arthrocentesis,D000069237,E01.370.225.998.329.465; E02.800.550.310; E04.665.600.465; E05.200.998.329.465
Thoracentesis,D000069258,E01.370.225.998.329.810; E02.800.550.810; E04.665.600.810; E05.200.998.329.810
Superficial Musculoaponeurotic System,D000069259,A01.456.505.875; A01.598.500
Podosomes,D000069261,A11.284.180.695; A11.436.275.841
Plantar Plate,D000069262,A02.165.308.650; A02.513.514.538; A02.835.583.378.531.500; A02.835.583.378.900.500; A02.835.583.512.538; A10.165.382.350.400; A10.165.669.514.538
Fallopia,D000069263,B01.875.800.575.912.250.825.359
Arterial Switch Operation,D000069278,E04.100.376.031; E04.928.220.055
Drug Resistant Epilepsy,D000069279,C10.228.140.490.125
Electrocorticography,D000069280,E01.370.376.150; E01.370.405.243
Autoimmune Hypophysitis,D000069281,C10.228.140.617.738.275.500; C19.700.419.500; C20.111.273
Canaliculitis,D000069282,C11.496.221.500
Rituximab,D000069283,D12.776.124.486.485.114.224.075.785; D12.776.124.790.651.114.224.075.785; D12.776.377.715.548.114.224.284.785
Protein Translocation Systems,D000069284,D05.500.890
Infliximab,D000069285,D12.776.124.486.485.114.224.608; D12.776.124.790.651.114.224.537; D12.776.377.715.548.114.224.642
Bortezomib,D000069286,D01.029.260.110.500; D01.132.285.500; D02.203.200.500; D03.383.679.450
Capecitabine,D000069287,D03.383.742.680.245.500.425; D03.383.742.698.875.404.425; D13.570.230.329.313; D13.570.685.245.500.425
Parasite Encystment,D000069289,G07.345.500.550.875
Incisional Hernia,D000069290,C23.300.707.945; C23.550.767.500
Pyroptosis,D000069292,G04.146.954.035.530
Plasmablastic Lymphoma,D000069293,C04.557.386.480.150.585.500; C15.604.515.569.480.150.585.500; C20.683.515.761.480.150.585.500
Twin-Arginine-Translocation System,D000069294,D05.500.890.750
Mammary Analogue Secretory Carcinoma,D000069295,C04.557.470.200.588
Type III Secretion Systems,D000069296,D05.500.890.500.875
Acne Conglobata,D000069316,C17.800.030.150.500; C17.800.794.111.500
Type IV Secretion Systems,D000069319,D05.500.890.500.937
Type V Secretion Systems,D000069320,D05.500.890.500.968
Mitochondrial Replacement Therapy,D000069321,E02.875.800.750.350; E05.200.500.380.250; E05.393.085.250; E05.820.800.750.350
Self Expandable Metallic Stents,D000069322,E07.695.750.750
Neurovascular Coupling,D000069336,G09.330.100.159.500
Fused Kidney,D000069337,C12.050.351.875.420; C12.200.706.445; C12.800.445; C16.131.939.445
Neuropathology,D000069338,H01.158.610.184; H02.403.600.250; H02.403.650.375
Trachelectomy,D000069339,E04.950.300.399.690
Deprescriptions,D000069340,E02.319.243
Transitional Care,D000069341,E02.760.169.812; E02.760.940; N02.421.585.169.812; N02.421.585.940; N04.590.233.727.210.812
Medical Overuse,D000069342,N02.421.380.450; N05.300.150.395.450
Bone-Implant Interface,D000069343,A02.835.232.022; A10.165.265.183; E07.695.125
Erlotinib Hydrochloride,D000069347,D03.633.100.786.375
Quetiapine Fumarate,D000069348,D02.886.680.702.500.500; D03.633.300.276.500
Linezolid,D000069349,D02.065.064.463; D02.241.081.018.110.525; D03.383.129.462.600.550
Telerehabilitation,D000069350,E02.760.169.063.500.891; E02.831.891; H02.403.680.600.937; H02.403.840.850; L01.462.500.847.652.850; N02.421.784.840; N04.590.374.800.850
Tympanocentesis,D000069356,E01.370.225.998.329.905; E02.800.550.905; E04.665.600.905; E05.200.998.329.905
Type VI Secretion Systems,D000069376,D05.500.890.500.984
Type VII Secretion Systems,D000069377,D05.500.890.500.992
Mitochondrial Ribosomes,D000069396,A11.284.430.214.190.875.564.755; A11.284.430.214.190.875.811.370
Intravital Microscopy,D000069416,E01.370.350.515.277; E05.595.185
Toxicological Phenomena,D000069436,G07.690.936
Pharmacological Phenomena,D000069437,G07.690.773
Ezetimibe,D000069438,D03.383.082.301.550
Dasatinib,D000069439,D02.886.675.184; D03.383.129.708.198; D03.383.742.148
Natalizumab,D000069442,D12.776.124.486.485.114.224.060.813; D12.776.124.790.651.114.224.060.813; D12.776.377.715.548.114.224.200.813
Heptavalent Pneumococcal Conjugate Vaccine,D000069443,D20.215.894.135.750.600.500; D20.215.894.815.410
Omalizumab,D000069444,D12.776.124.486.485.114.071.500; D12.776.124.486.485.114.224.060.844; D12.776.124.790.651.114.071.500; D12.776.124.790.651.114.224.060.844; D12.776.377.715.548.114.071.500; D12.776.377.715.548.114.224.200.844
Atomoxetine Hydrochloride,D000069445,D02.092.831.085
Atazanavir Sulfate,D000069446,D03.383.725.068; D12.644.456.157
Tiotropium Bromide,D000069447,D02.145.074.722.822.887; D03.132.889.601.887; D03.605.084.500.722.822.887; D03.605.869.822.887
Denosumab,D000069448,D12.776.124.486.485.114.224.060.782; D12.776.124.790.651.114.224.060.782; D12.776.377.715.548.114.224.200.782
Cinacalcet,D000069449,D02.455.426.559.847.638.183; D04.615.638.183
Liraglutide,D000069450,D06.472.317.680.500.500.500
Long Term Adverse Effects,D000069451,C23.550.543
Pathogen-Associated Molecular Pattern Molecules,D000069452,D23.585
Ultrasonic Waves,D000069453,G01.750.770.776.891
Darunavir,D000069454,D02.065.884.438; D02.241.081.251.222; D02.886.590.700.400; D03.383.312.303
Palivizumab,D000069455,D12.776.124.486.485.114.224.060.860; D12.776.124.790.651.114.224.060.860; D12.776.377.715.548.114.224.200.860
Silent Mutation,D000069456,G05.365.590.803
Population Forecast,D000069457,I01.320.500; N01.224.667
Ranolazine,D000069458,D02.065.199.092.850; D02.092.146.113.092.850; D03.383.606.841
"Teas, Herbal",D000069459,D20.215.784.937; G07.203.100.950; J02.200.950
"Teas, Medicinal",D000069460,G07.203.100.975; J02.200.975
Bendamustine Hydrochloride,D000069461,D02.241.081.114.625; D02.455.526.728.650.103; D03.633.100.103.123
Dimethyl Fumarate,D000069462,D02.241.081.337.302.500
Olive Oil,D000069463,D10.212.302.380.580; D10.212.507.650; D10.627.700.728; G07.203.300.375.400.500; J02.500.375.400.500
Solifenacin Succinate,D000069464,D03.605.687.900; D03.633.100.531.820.594
Febuxostat,D000069465,D02.886.675.274; D03.383.129.708.274
Red Meat,D000069466,G07.203.300.600.813; J02.500.600.813
Fecal Microbiota Transplantation,D000069467,E02.095.231
Desvenlafaxine Succinate,D000069468,D02.033.415.510.500.303; D02.455.426.392.368.367.318.500; D02.455.426.559.389.657.265; D10.289.510.500.303
Medical-Surgical Nursing,D000069469,H02.478.676.403; N02.421.533.475
Venlafaxine Hydrochloride,D000069470,D02.033.415.510.500.901; D02.092.471.683.948; D02.455.426.392.368.367.318.750; D10.289.510.500.901
Neurosurgeons,D000069471,M01.526.485.810.910.750; N02.360.810.910.750
Colesevelam Hydrochloride,D000069472,D02.092.050.500; D02.455.326.271.122.100.500
Radiation Dose Hypofractionation,D000069473,E02.815.639.200.500
Sofosbuvir,D000069474,D03.383.742.686.850.877.500; D13.695.740.850.877.500; D13.695.827.919.877.500
Re-Irradiation,D000069475,E02.815.791; E02.887.500
Linagliptin,D000069476,D03.633.100.759.562; D03.633.100.786.563
Lisdexamfetamine Dimesylate,D000069478,D02.092.471.683.152.110.200.500
"Buprenorphine, Naloxone Drug Combination",D000069479,D03.132.577.249.150.500; D03.132.577.249.706.275; D03.605.497.150.500; D03.605.497.750.275; D03.633.400.686.150.500; D03.633.400.686.750.275; D04.615.723.795.150.500; D04.615.723.795.706.275; D26.310.352
"Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination",D000069480,D02.705.429.906.750; D03.383.742.680.245.500.600.750; D03.633.100.759.138.881.750; D13.570.230.329.525.500; D13.570.685.245.500.600.500; D26.310.423
Origin of Life,D000069497,G16.650; I01.076.368.584.542
"Ezetimibe, Simvastatin Drug Combination",D000069499,D02.455.426.559.847.638.400.900.500; D03.383.082.301.550.500; D04.615.638.400.900.500; D26.310.431
Abiraterone Acetate,D000069501,D04.210.500.054.079.065
"Budesonide, Formoterol Fumarate Drug Combination",D000069502,D02.033.100.291.425.250; D02.092.063.291.425.250; D04.210.500.745.745.654.105.500; D26.310.348
Vilazodone Hydrochloride,D000069503,D03.383.606.980; D03.633.100.127.818; D03.633.100.473.957
International Law,D000069516,I01.880.604.583.466; N03.706.535.533
Blog,D000069520,V01.175.125; V02.170.250; V02.530.150.250
Adult Day Care Centers,D000069537,J03.850.500; N02.421.143.065
Infectious Encephalitis,D000069544,C01.207.399; C10.228.140.430.520; C10.228.228.399; C10.586.250.520
"Elvitegravir, Cobicistat, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination",D000069545,D02.241.081.251.203.500; D02.705.429.906.250; D02.886.675.182.500; D03.383.129.708.189.500; D03.383.742.680.245.500.600.250; D03.633.100.759.138.881.250; D13.570.230.329.525.250; D13.570.685.245.500.600.250; D26.310.391
Cobicistat,D000069547,D02.241.081.251.203; D02.886.675.182; D03.383.129.708.189
Ustekinumab,D000069549,D12.776.124.486.485.114.224.060.937; D12.776.124.790.651.114.224.060.937; D12.776.377.715.548.114.224.200.937
Machine Learning,D000069550,G17.035.250.500; L01.224.050.375.530
Environmental Psychology,D000069551,F04.096.628.033
Rivaroxaban,D000069552,D02.886.778.727; D03.383.533.640.713; D03.383.903.727
Supervised Machine Learning,D000069553,G17.035.250.500.500; L01.224.050.375.530.500
"Injection, Intratympanic",D000069555,E02.319.267.530.655
Travoprost,D000069557,D10.251.355.255.550.775.500.175.500; D23.469.050.175.725.775.500.175.500; D23.469.700.670.175.500
Unsupervised Machine Learning,D000069558,G17.035.250.500.750; L01.224.050.375.530.750
Loteprednol Etabonate,D000069559,D04.210.500.054.079.129.284
Health Equity,D000069576,N04.590.374.350.500; N05.300.430.383
Morcellation,D000069577,E04.502.648
Waterborne Diseases,D000069578,C01.936
Ranibizumab,D000069579,D12.776.124.486.485.114.224.060.868; D12.776.124.790.651.114.224.060.868; D12.776.377.715.548.114.224.200.868
Bimatoprost,D000069580,D02.065.141; D10.251.355.255.550.775.500.175.250; D23.469.050.175.725.775.500.175.250; D23.469.700.670.175.250
Exposure to Violence,D000069581,I01.880.735.900.869
Eszopiclone,D000069582,D03.383.606.398; D03.383.679.600; D03.383.725.322
Pregabalin,D000069583,D02.241.081.114.500.350.500; D12.125.190.350.450
Unilateral Breast Neoplasms,D000069584,C04.588.180.800; C17.800.090.500.682
Filgrastim,D000069585,D09.400.430.775.200.500; D12.644.276.374.410.240.350.500; D12.776.395.240.200.500; D12.776.467.374.410.240.350.500; D23.529.374.410.240.350.500
Adult Survivors of Child Adverse Events,D000069586,M01.860.300
Round Ligaments,D000069590,A02.513.901; A10.165.669.901
Round Ligament of Liver,D000069592,A02.513.901.750; A03.620.575; A10.165.669.901.750
Round Ligament of Femur,D000069593,A02.513.514.800; A02.513.901.500; A02.835.583.411.500; A02.835.583.512.950; A10.165.669.514.800; A10.165.669.901.500
Abatacept,D000069594,D12.776.124.790.651.114.580.225; D12.776.377.715.548.114.580.225
Presenteeism,D000069597,F02.784.692.586; F04.096.628.779.450
Crop Production,D000069599,J01.040.227
Plant Breeding,D000069600,J01.040.227.500
Crop Protection,D000069601,J01.040.237
Working Poor,D000069602,M01.987
Sevelamer,D000069603,D02.092.782.634
Dabigatran,D000069604,D03.383.725.192; D03.633.100.103.280
Olopatadine Hydrochloride,D000069605,D03.633.300.382.696
Simeprevir,D000069616,D02.886.590.700.700; D03.633.300.819
Pedestrians,D000069636,M01.665
Undocumented Immigrants,D000069756,M01.189.500
"Adipose Tissue, Beige",D000069796,A10.165.114.161
"Adipocytes, Beige",D000069797,A11.329.114.125
SEC Translocation Channels,D000069816,D05.500.890.625; D12.776.157.530.875; D12.776.543.585.875
Degloving Injuries,D000069836,C26.808.500
Staghorn Calculi,D000069856,C12.050.351.968.419.600.500.500; C12.050.351.968.967.249.500.500; C12.050.351.968.967.500.503.500; C12.200.777.419.600.500.500; C12.200.777.967.249.500.500; C12.200.777.967.500.503.500; C12.950.419.600.500.500; C12.950.967.249.500.500; C12.950.967.500.503.500; C23.300.175.850.550.500
Struvite,D000069877,D01.029.260.700.675.374.887; D01.524.775; D01.695.625.675.650.887
Transcription Activator-Like Effector Nucleases,D000069896,D08.811.277.352.335.350.850; D12.776.828.300.850
Endoscopic Mucosal Resection,D000069916,E01.370.372.250.250.250; E01.370.388.250.250.250.230; E04.210.240.250.230; E04.502.250.250.250.230
Chocolate,D000069956,G07.203.300.195; J02.500.195
Bacillus licheniformis,D000069976,B03.300.390.400.158.218.376; B03.353.500.100.218.376; B03.510.100.100.218.376; B03.510.415.400.158.218.376; B03.510.460.410.158.218.376
Bacillus amyloliquefaciens,D000069977,B03.300.390.400.158.218.076; B03.353.500.100.218.076; B03.510.100.100.218.076; B03.510.415.400.158.218.076; B03.510.460.410.158.218.076
Bifidobacterium longum,D000069978,B03.510.024.100.500; B03.510.460.400.400.049.100.500
Bacillus pumilus,D000069979,B03.300.390.400.158.218.613; B03.353.500.100.218.613; B03.510.100.100.218.613; B03.510.415.400.158.218.613; B03.510.460.410.158.218.613
Lacticaseibacillus paracasei,D000069980,B03.353.750.450.606.750; B03.510.460.400.410.475.737.750; B03.510.550.450.606.750
Escherichia coli O104,D000069981,B03.440.450.425.325.300.800.250.250; B03.660.250.150.180.100.800.250.250
Bifidobacterium animalis,D000069982,B03.510.024.100.250; B03.510.460.400.400.049.100.250
Saccharomyces boulardii,D000069983,B01.300.107.795.785.400; B01.300.930.705.328
Bifidobacterium breve,D000069984,B03.510.024.100.375; B03.510.460.400.400.049.100.375
Bifidobacterium bifidum,D000069985,B03.510.024.100.313; B03.510.460.400.400.049.100.313
Ligilactobacillus salivarius,D000069996,B03.353.750.450.656; B03.510.460.400.410.475.836; B03.510.550.450.689
Mastic Resin,D000069997,D20.215.721.500.626
Lactobacillus gasseri,D000069998,B03.353.750.450.475.363; B03.510.460.400.410.475.475.363; B03.510.550.450.475.363
Lactobacillus johnsonii,D000069999,B03.353.750.450.475.453; B03.510.460.400.410.475.475.453; B03.510.550.450.475.453
Bacillus coagulans,D000070000,B03.300.390.400.158.218.314; B03.353.500.100.218.314; B03.510.100.100.218.314; B03.510.415.400.158.218.314; B03.510.460.410.158.218.314
Streptococcus salivarius,D000070001,B03.353.750.737.872.663; B03.510.400.800.872.663; B03.510.550.737.872.663
Propionibacterium freudenreichii,D000070002,B03.510.024.990.600.800; B03.510.460.400.400.600.600.800
Lactobacillus crispatus,D000070003,B03.353.750.450.475.238; B03.510.460.400.410.475.475.238; B03.510.550.450.475.238
Ocimum sanctum,D000070004,B01.875.800.575.912.250.583.520.647.750
Bifidobacterium adolescentis,D000070005,B03.510.024.100.125; B03.510.460.400.400.049.100.125
Pediococcus pentosaceus,D000070006,B03.353.750.450.737.750; B03.510.550.450.737.750
Leuconostoc mesenteroides,D000070007,B03.353.750.475.450.500; B03.510.550.475.450.500
Pediococcus acidilactici,D000070016,B03.353.750.450.737.500; B03.510.550.450.737.500
Pediocins,D000070017,D12.776.097.151.743; D12.776.543.695.110.850
Lactiplantibacillus pentosus,D000070018,B03.353.750.450.574; B03.510.460.400.410.475.672; B03.510.550.450.574
Bacillus clausii,D000070019,B03.300.390.400.158.218.283; B03.353.500.100.218.283; B03.510.100.100.218.283; B03.510.415.400.158.218.283; B03.510.460.410.158.218.283
Faecalibacterium,D000070036,B03.353.625.766; B03.440.425.410.413
Faecalibacterium prausnitzii,D000070037,B03.353.625.766.500; B03.440.425.410.413.500
Paenibacillus polymyxa,D000070057,B03.300.390.400.645.750; B03.353.500.645.750; B03.510.100.645.750; B03.510.415.400.645.750; B03.510.460.410.645.750; B03.585.860
Streptococcus iniae,D000070058,B03.353.750.737.872.405; B03.510.400.800.872.405; B03.510.550.737.872.405
Paenibacillus larvae,D000070059,B03.300.390.400.645.500; B03.353.500.645.500; B03.510.100.645.500; B03.510.415.400.645.500; B03.510.460.410.645.500
Bdellovibrio bacteriovorus,D000070060,B03.440.400.425.180.500; B03.660.125.050.500
Enterococcus hirae,D000070076,B03.353.750.250.250.475; B03.510.550.250.250.475
Bacteroides thetaiotaomicron,D000070077,B03.440.080.094.152.700; B03.440.425.410.194.152.700
Aeromonas veronii,D000070079,B03.440.450.019.025.845
Pseudomonas chlororaphis,D000070096,B03.440.400.425.625.625.223; B03.660.250.580.590.140
Butyrivibrio fibrisolvens,D000070097,B03.353.532.001
Bacillus firmus,D000070098,B03.300.390.400.158.218.345; B03.353.500.100.218.345; B03.510.100.100.218.345; B03.510.415.400.158.218.345; B03.510.460.410.158.218.345
Streptococcus gallolyticus,D000070099,B03.353.750.737.872.243; B03.510.400.800.872.243; B03.510.550.737.872.243
Informal Sector,D000070100,I01.791.500
Megasphaera elsdenii,D000070101,B03.440.425.400.500.500
Lotus,D000070116,B01.875.800.575.912.250.401.565
Lipid Droplet Associated Proteins,D000070136,D12.776.157.464
Perilipins,D000070137,D12.776.157.464.500
Nogo Receptors,D000070156,D09.400.430.890.448.738; D12.776.395.550.448.738; D12.776.543.484.500.738; D12.776.543.550.418.738; D12.776.543.750.600; D12.776.631.651
Pogostemon,D000070177,B01.875.800.575.912.250.583.520.754
Streptococcus gallolyticus subspecies gallolyticus,D000070197,B03.353.750.737.872.243.500; B03.510.400.800.872.243.500; B03.510.550.737.872.243.500
Psacalium,D000070216,B01.875.800.575.912.250.100.605
Bifidobacterium longum subspecies infantis,D000070236,B03.510.024.100.500.500; B03.510.460.400.400.049.100.500.500
